"id","picture_url","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_picture_url","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month"
"12709469","https://a2.muscache.com/im/pictures/2f81d36f-b8dc-4988-abef-f32bc1eb7d36.jpg?aki_policy=large","67822066","2016-04-18","N/A","N/A","N/A","f","https://a2.muscache.com/im/pictures/6d831797-c7a7-4567-b9b0-e56dd597eb03.jpg?aki_policy=profile_x_medium","1","['phone', 'reviews']","f","42.34054213223037","-71.14671037647113","Apartment","Private room","1","1.5","1","1","Real Bed","{Internet,Air Conditioning,Kitchen,Hot Tub,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Hangers,Hair Dryer,Laptop Friendly Workspace}","$32.00","1","20","1","2016-07-24","2016-07-24","20","2","2","10","10","6","4","flexible","0.65"
"13800294","https://a2.muscache.com/im/pictures/7053b08b-7b3e-4b8a-877b-eff33e8565f1.jpg?aki_policy=large","21821132","2014-09-26","within an hour","100%","100%","f","https://a2.muscache.com/im/users/21821132/profile_pic/1411784311/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.34641385887015","-71.1373730844152","Dorm","Private room","3","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Iron}","$50.00","2","1","2","2016-07-07","2016-08-09","90","10","10","10","10","9","10","flexible","0.95"
"13031523","https://a2.muscache.com/im/pictures/3e50b047-bbfd-47fc-8a5d-c4de0e5219ad.jpg?aki_policy=large","72014205","2016-05-14","within a day","80%","33%","f","https://a2.muscache.com/im/pictures/0ad65f85-19f1-4764-8ba6-83b01af0caae.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.36113460238734","-71.1401136361576","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$70.00","1","1","3","2016-06-05","2016-07-05","87","10","9","10","9","7","10","flexible","0.95"
"8983081","https://a2.muscache.com/im/pictures/b4d55e02-d537-424d-9afa-d99f4da89239.jpg?aki_policy=large","26704689","2015-01-25","within an hour","100%","99%","t","https://a1.muscache.com/im/users/26704689/profile_pic/1422234049/original.jpg?aki_policy=profile_x_medium","7","['email', 'phone', 'reviews', 'jumio', 'kba']","t","42.34612242176923","-71.1518798956065","Apartment","Entire home/apt","10","1.0","3","7","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$500.00","4","3","2","2016-04-19","2016-05-25","100","10","10","10","10","10","10","strict","0.42"
"3412990","https://a2.muscache.com/im/pictures/58016480/59684d56_original.jpg?aki_policy=large","9189449","2013-10-02","within a few hours","95%","99%","f","https://a2.muscache.com/im/users/9189449/profile_pic/1381871171/original.jpg?aki_policy=profile_x_medium","6","['email', 'phone', 'reviews', 'kba']","t","42.35159256998726","-71.14421128838609","House","Private room","2","2.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Breakfast,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$60.00","1","30","60","2014-12-05","2016-08-12","90","9","9","10","10","9","9","strict","2.80"
"217498","https://a0.muscache.com/im/pictures/2376614/7baffe3f_original.jpg?aki_policy=large","1123263","2011-09-07","within an hour","100%","100%","f","https://a2.muscache.com/im/users/1123263/profile_pic/1374067700/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.352572976732944","-71.15056520109587","Apartment","Private room","2","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$110.00","2","2","120","2011-10-30","2016-08-24","95","10","10","10","10","9","9","strict","2.03"
"8753559","https://a2.muscache.com/im/pictures/503afb35-02d2-4f23-ba32-02d6252f9b94.jpg?aki_policy=large","13004639","2014-03-10","within a day","90%","91%","t","https://a2.muscache.com/im/pictures/78cdffd0-5a52-47e8-ae51-d09cd482fb6a.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'jumio']","t","42.35074236848616","-71.16995307103547","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Breakfast,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in,Hangers,Hair Dryer,Iron}","$50.00","1","1","27","2015-11-25","2016-07-31","97","10","10","10","10","9","10","strict","2.81"
"7721323","https://a0.muscache.com/im/pictures/98142143/beb64369_original.jpg?aki_policy=large","6468409","2013-05-19","within a day","100%","71%","f","https://a0.muscache.com/im/users/6468409/profile_pic/1368990872/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.33789228304368","-71.15631497071932","Apartment","Entire home/apt","2","1.0","0","1","Pull-out Sofa","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,First Aid Kit,Essentials}","$120.00","1","1","19","2015-08-13","2016-08-07","86","9","9","9","9","9","8","strict","1.45"
"12833084","https://a2.muscache.com/im/pictures/55d50bbf-15d2-4cc7-8d60-bf60d3e9c31d.jpg?aki_policy=large","32626502","2015-05-04","within a day","100%","100%","f","https://a0.muscache.com/im/users/32626502/profile_pic/1430790582/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.34310294092337","-71.14985562924973","House","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$140.00","1","3","2","2016-05-30","2016-06-19","100","10","9","10","10","10","10","strict","0.59"
"13684319","https://a2.muscache.com/im/pictures/7050ea39-cd7e-43fe-b432-4fc430bf0bc1.jpg?aki_policy=large","77158766","2016-06-11","within a few hours","100%","94%","f","https://a2.muscache.com/im/pictures/4c208e06-c1f7-47a1-8254-835be6f868d0.jpg?aki_policy=profile_x_medium","5","['email', 'phone', 'reviews']","f","42.3597195356887","-71.14550048696087","Apartment","Private room","1","1.0","1","1","Real Bed","{Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Hangers,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$39.00","1","4","1","2016-09-01","2016-09-01","100","10","10","8","10","10","8","strict","1"
"7310887","https://a2.muscache.com/im/pictures/102855750/fb00cb91_original.jpg?aki_policy=large","38302832","2015-07-13","within an hour","100%","100%","t","https://a1.muscache.com/im/users/38302832/profile_pic/1437703156/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.345538867721274","-71.13819016918849","Apartment","Entire home/apt","5","1.0","3","4","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$285.00","5","3","72","2015-07-31","2016-09-05","98","10","10","10","10","9","10","flexible","5.33"
"2526773","https://a2.muscache.com/im/pictures/5c8892dc-8adc-48d4-9791-7e068ed5003a.jpg?aki_policy=large","12165186","2014-02-11","within a few hours","95%","67%","f","https://a2.muscache.com/im/users/12165186/profile_pic/1392181995/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'jumio']","t","42.34379756233822","-71.15630479773085","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Hangers,Laptop Friendly Workspace,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$52.00","1","27","6","2014-09-01","2015-04-01","90","9","9","10","10","9","9","strict","0.24"
"3181719","https://a1.muscache.com/im/pictures/40524928/a1ea53a0_original.jpg?aki_policy=large","7640908","2013-07-22","within an hour","100%","91%","t","https://a2.muscache.com/im/users/7640908/profile_pic/1404922567/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.34857517008484","-71.15871820909503","House","Private room","3","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Breakfast,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials}","$115.00","2","2","44","2014-07-09","2016-08-27","97","10","10","10","10","9","10","moderate","1.67"
"14770708","https://a2.muscache.com/im/pictures/0e97f6b8-84e4-46bd-b675-3435c60b5ebd.jpg?aki_policy=large","81160490","2016-07-01","within an hour","100%","86%","f","https://a2.muscache.com/im/pictures/20d52f7c-45fc-4114-bf74-34410c00be59.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'google', 'reviews', 'jumio']","t","42.3476080517118","-71.15245247510404","House","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Hot Tub,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$79.00","1","1","1","2016-09-04","2016-09-04","80","6","6","10","10","10","6","moderate","1"
"8014950","https://a0.muscache.com/im/pictures/102161245/833a2a53_original.jpg?aki_policy=large","42231579","2015-08-22","within a few hours","100%","100%","f","https://a2.muscache.com/im/users/42231579/profile_pic/1440370619/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.33689823185859","-71.15018022581783","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$115.00","1","3","7","2015-08-30","2016-07-05","86","8","8","9","10","9","8","strict","0.56"
"6119918","https://a1.muscache.com/im/pictures/83526073/f75f9559_original.jpg?aki_policy=large","546854","2011-04-30","within an hour","100%","100%","f","https://a2.muscache.com/im/users/546854/profile_pic/1370105186/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'facebook', 'reviews', 'kba']","t","42.345056815102325","-71.13753461079641","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$103.00","2","2","51","2015-05-06","2016-08-21","89","9","10","9","9","9","9","strict","3.12"
"6343532","https://a2.muscache.com/im/pictures/92337916/7321a628_original.jpg?aki_policy=large","33037385","2015-05-10","within an hour","100%","100%","f","https://a0.muscache.com/im/users/33037385/profile_pic/1432179054/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'kba']","t","42.344960892681726","-71.14961761752849","Apartment","Entire home/apt","6","1.0","2","2","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Hair Dryer,Iron,Laptop Friendly Workspace}","$212.00","6","2","63","2015-05-31","2016-08-17","91","10","8","10","10","9","9","moderate","4.06"
"13192046","https://a2.muscache.com/im/pictures/8e9de22a-4456-4ce6-a37c-1e1ac87d4f5c.jpg?aki_policy=large","73841295","2016-05-24","within a few hours","100%","100%","f","https://a2.muscache.com/im/pictures/40c24cff-0029-4368-81d2-78c514c9044f.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","42.35013328377472","-71.171468533443","Townhouse","Entire home/apt","6","2.5","3","3","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","$250.00","1","4","3","2016-07-24","2016-09-05","100","10","10","10","10","10","10","moderate","1.96"
"4410765","https://a0.muscache.com/im/pictures/55723700/3003da59_original.jpg?aki_policy=large","9795590","2013-11-03","N/A","N/A","N/A","f","https://a1.muscache.com/im/users/9795590/profile_pic/1414424134/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","42.35365396271907","-71.14827415262266","Apartment","Entire home/apt","5","2.0","3","4","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$135.00","5","60","3","2015-10-29","2016-05-19","80","9","8","9","9","9","8","strict","0.29"
"5606682","https://a0.muscache.com/im/pictures/74195485/ed69d4ba_original.jpg?aki_policy=large","29066313","2015-03-09","within a few hours","100%","100%","f","https://a2.muscache.com/im/pictures/cbc0a933-6f80-4bf8-8b48-3df5554d85b8.jpg?aki_policy=profile_x_medium","4","['email', 'phone', 'reviews']","f","42.34151874110518","-71.14917642884372","Apartment","Entire home/apt","6","1.0","2","2","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,translation missing: en.hosting_amenity_50}","$211.00","2","2","39","2015-05-22","2016-08-29","88","9","9","9","9","9","9","strict","2.46"
"2014882","https://a2.muscache.com/im/pictures/394bce4a-68fa-4fa1-aec6-6f42d24db158.jpg?aki_policy=large","1521296","2011-12-20","within an hour","100%","100%","f","https://a1.muscache.com/im/users/1521296/profile_pic/1388979062/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.34126052063228","-71.15717343397297","House","Private room","4","1.0","1","4","Real Bed","{Internet,Wireless Internet,Air Conditioning,Pets Allowed,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Hair Dryer,Iron}","$70.00","2","2","104","2014-06-21","2016-08-19","93","9","9","10","9","9","9","strict","3.85"
"11717217","https://a2.muscache.com/im/pictures/59bbe926-6718-4483-b900-d8b55d8624e0.jpg?aki_policy=large","37670913","2015-07-06","N/A","N/A","N/A","f","https://a1.muscache.com/im/users/37670913/profile_pic/1436264079/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.3486362332981","-71.14064758380057","Apartment","Private room","1","1.0","1","1","Real Bed","{Internet,Wireless Internet,Kitchen,Heating,Smoke Detector,Fire Extinguisher,Essentials,24-Hour Check-in,Hangers,Hair Dryer,Laptop Friendly Workspace}","$49.00","1","3","2","2016-05-17","2016-05-24","50","5","3","5","7","8","7","flexible","0.53"
"7735518","https://a2.muscache.com/im/pictures/107082684/da87b8ab_original.jpg?aki_policy=large","26956083","2015-01-30","within an hour","99%","93%","f","https://a2.muscache.com/im/users/26956083/profile_pic/1422641199/original.jpg?aki_policy=profile_x_medium","24","['email', 'phone', 'reviews', 'kba']","t","42.36044564104602","-71.14164164397086","Apartment","Private room","4","3.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in}","$189.00","2","2","1","2015-09-09","2015-09-09","100","8","10","8","10","8","10","strict","0.08"
"9685102","https://a2.muscache.com/im/pictures/e5bc3ec4-0da0-4bb6-b843-f9339a2f9eeb.jpg?aki_policy=large","815156","2011-07-13","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/e5ccd511-a336-4d32-bb22-80f8907d798a.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews']","f","42.33588716697631","-71.14895443052323","Apartment","Private room","2","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher}","$65.00","1","1","42","2016-01-15","2016-08-24","92","10","10","10","9","10","9","flexible","5.32"
